id,sample,metric,es,n1,n2,direction,n,r,x,y,x_var,y_var,x_rank,y_rank,x_name,y_name,x_text,y_text,source,note,t1,t2,r_ab,r_bc,r_ac,country,region,continent,ingroup,outgroup,study_setting,study_design,study_sample,age,study_intention,publication_status,ic_direct,pi_specific,pi_personal,cultural_distance_to_usa,political_distance_to_usa,political_participation_distance_to_usa,group_membership_distance_to_usa
2394,2,r,0.51,NA,NA,NA,209,0.51,pc,oa,ic,oa,2,1,Contact quality / Positive contact,Outgroup attitudes,"Intergroup contact. We used all items from Study 1 except “complimented” for positive contact (αAsian = .90, αWhite = .95) and “felt intimidated” for negative contact (αAsian = .89, αWhite = .95).",Outgroup attitudes. We used 1 item from Study 1. Participants rated how they felt about White Americans or Asian Americans in general on a percentage scale from negative (1) to positive (100).,unpublished,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",Yes,unpublished,Directly,NA,NA,0,0,0,0
2394,2,r,1,NA,NA,NA,209,1,pc,pc,ic,ic,2,2,Contact quality / Positive contact,Contact quality / Positive contact,"Intergroup contact. We used all items from Study 1 except “complimented” for positive contact (αAsian = .90, αWhite = .95) and “felt intimidated” for negative contact (αAsian = .89, αWhite = .95).","Intergroup contact. We used all items from Study 1 except “complimented” for positive contact (αAsian = .90, αWhite = .95) and “felt intimidated” for negative contact (αAsian = .89, αWhite = .95).",unpublished,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",Yes,unpublished,Directly,NA,NA,0,0,0,0
2395,1,r,1,NA,NA,NA,132,1,cf,cf,ic,ic,1,1,Cross-group friendship,Cross-group friendship,"How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above","How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.65,NA,NA,NA,132,0.65,cf,cq,ic,ic,1,4,Cross-group friendship,Contact quantity,"How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above","How often do you interact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.03,NA,NA,NA,132,-0.03,cf,gd,ic,pi,1,1,Cross-group friendship,Group discrimination,"How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above",To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.003,NA,NA,NA,132,0.003,cf,gi,ic,gi,1,1,Cross-group friendship,Group identificaiton,"How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above","My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.21,NA,NA,NA,132,0.21,cf,nc,ic,nc,1,1,Cross-group friendship,Negative contact,"How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above","How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.33,NA,NA,NA,132,0.33,cf,oa,ic,oa,1,1,Cross-group friendship,Outgroup attitudes,"How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above",Feeling thermometer (0-100),unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.53,NA,NA,NA,132,0.53,cf,pc,ic,ic,1,2,Cross-group friendship,Contact quality / Positive contact,"How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above","How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.16,NA,NA,NA,132,-0.16,cf,pd,ic,pi,1,3,Cross-group friendship,Personal discrimination,"How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above",To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.26,NA,NA,NA,132,-0.26,cf,rd,ic,pi,1,2,Cross-group friendship,Relative deprivation,"How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above","To what extent do you think your ethnic group is economically advantaged  compared to Whites/Turks?  / To what extent do you think your ethnic group is disadvantaged  compared to Whites/Turks in terms of social rights?  / 1 = Very disadvantaged, 7= Very advantaged",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.65,NA,NA,NA,132,0.65,cq,cf,ic,ic,4,1,Contact quantity,Cross-group friendship,"How often do you interact with White/Turkish people? 1=Never, 7=Always","How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,1,NA,NA,NA,132,1,cq,cq,ic,ic,4,4,Contact quantity,Contact quantity,"How often do you interact with White/Turkish people? 1=Never, 7=Always","How often do you interact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.06,NA,NA,NA,132,-0.06,cq,gd,ic,pi,4,1,Contact quantity,Group discrimination,"How often do you interact with White/Turkish people? 1=Never, 7=Always",To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.09,NA,NA,NA,132,-0.09,cq,gi,ic,gi,4,1,Contact quantity,Group identificaiton,"How often do you interact with White/Turkish people? 1=Never, 7=Always","My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.14,NA,NA,NA,132,0.14,cq,nc,ic,nc,4,1,Contact quantity,Negative contact,"How often do you interact with White/Turkish people? 1=Never, 7=Always","How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.45,NA,NA,NA,132,0.45,cq,oa,ic,oa,4,1,Contact quantity,Outgroup attitudes,"How often do you interact with White/Turkish people? 1=Never, 7=Always",Feeling thermometer (0-100),unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.72,NA,NA,NA,132,0.72,cq,pc,ic,ic,4,2,Contact quantity,Contact quality / Positive contact,"How often do you interact with White/Turkish people? 1=Never, 7=Always","How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.15,NA,NA,NA,132,-0.15,cq,pd,ic,pi,4,3,Contact quantity,Personal discrimination,"How often do you interact with White/Turkish people? 1=Never, 7=Always",To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.36,NA,NA,NA,132,-0.36,cq,rd,ic,pi,4,2,Contact quantity,Relative deprivation,"How often do you interact with White/Turkish people? 1=Never, 7=Always","To what extent do you think your ethnic group is economically advantaged  compared to Whites/Turks?  / To what extent do you think your ethnic group is disadvantaged  compared to Whites/Turks in terms of social rights?  / 1 = Very disadvantaged, 7= Very advantaged",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.03,NA,NA,NA,132,-0.03,gd,cf,pi,ic,1,1,Group discrimination,Cross-group friendship,To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,"How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.06,NA,NA,NA,132,-0.06,gd,cq,pi,ic,1,4,Group discrimination,Contact quantity,To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,"How often do you interact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,1,NA,NA,NA,132,1,gd,gd,pi,pi,1,1,Group discrimination,Group discrimination,To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.1,NA,NA,NA,132,0.1,gd,gi,pi,gi,1,1,Group discrimination,Group identificaiton,To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,"My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.14,NA,NA,NA,132,0.14,gd,nc,pi,nc,1,1,Group discrimination,Negative contact,To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,"How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.37,NA,NA,NA,132,-0.37,gd,oa,pi,oa,1,1,Group discrimination,Outgroup attitudes,To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,Feeling thermometer (0-100),unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.17,NA,NA,NA,132,-0.17,gd,pc,pi,ic,1,2,Group discrimination,Contact quality / Positive contact,To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,"How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.71,NA,NA,NA,132,0.71,gd,pd,pi,pi,1,3,Group discrimination,Personal discrimination,To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.41,NA,NA,NA,132,0.41,gd,rd,pi,pi,1,2,Group discrimination,Relative deprivation,To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,"To what extent do you think your ethnic group is economically advantaged  compared to Whites/Turks?  / To what extent do you think your ethnic group is disadvantaged  compared to Whites/Turks in terms of social rights?  / 1 = Very disadvantaged, 7= Very advantaged",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.003,NA,NA,NA,132,0.003,gi,cf,gi,ic,1,1,Group identificaiton,Cross-group friendship,"My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree","How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.09,NA,NA,NA,132,-0.09,gi,cq,gi,ic,1,4,Group identificaiton,Contact quantity,"My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree","How often do you interact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.1,NA,NA,NA,132,0.1,gi,gd,gi,pi,1,1,Group identificaiton,Group discrimination,"My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree",To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,1,NA,NA,NA,132,1,gi,gi,gi,gi,1,1,Group identificaiton,Group identificaiton,"My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree","My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.1,NA,NA,NA,132,0.1,gi,nc,gi,nc,1,1,Group identificaiton,Negative contact,"My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree","How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.02,NA,NA,NA,132,-0.02,gi,oa,gi,oa,1,1,Group identificaiton,Outgroup attitudes,"My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree",Feeling thermometer (0-100),unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.09,NA,NA,NA,132,-0.09,gi,pc,gi,ic,1,2,Group identificaiton,Contact quality / Positive contact,"My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree","How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.05,NA,NA,NA,132,0.05,gi,pd,gi,pi,1,3,Group identificaiton,Personal discrimination,"My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree",To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.08,NA,NA,NA,132,0.08,gi,rd,gi,pi,1,2,Group identificaiton,Relative deprivation,"My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree","To what extent do you think your ethnic group is economically advantaged  compared to Whites/Turks?  / To what extent do you think your ethnic group is disadvantaged  compared to Whites/Turks in terms of social rights?  / 1 = Very disadvantaged, 7= Very advantaged",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.21,NA,NA,NA,132,0.21,nc,cf,nc,ic,1,1,Negative contact,Cross-group friendship,"How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always","How many White/Turkish friends do you have? / 1=None, 2=1-2, 3=3-5, 4=6-10, 5=11-20, 6=21-30, 7=31 and above",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.14,NA,NA,NA,132,0.14,nc,cq,nc,ic,1,4,Negative contact,Contact quantity,"How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always","How often do you interact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.14,NA,NA,NA,132,0.14,nc,gd,nc,pi,1,1,Negative contact,Group discrimination,"How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always",To what extent do you think your ethnic group perceive discrimination by other ethnic group members in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.1,NA,NA,NA,132,0.1,nc,gi,nc,gi,1,1,Negative contact,Group identificaiton,"How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always","My ethnic identity is an important part of my identity. / I identify with my ethnic group. / I belong to my ethnic group. / I am proud of my ethnic group. / 1=Strongly disagree, 7=Strongly agree",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,1,NA,NA,NA,132,1,nc,nc,nc,nc,1,1,Negative contact,Negative contact,"How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always","How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.04,NA,NA,NA,132,-0.04,nc,oa,nc,oa,1,1,Negative contact,Outgroup attitudes,"How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always",Feeling thermometer (0-100),unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,-0.03,NA,NA,NA,132,-0.03,nc,pc,nc,ic,1,2,Negative contact,Contact quality / Positive contact,"How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always","How frequently do you form positive contact with White/Turkish people? 1=Never, 7=Always",unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
2395,1,r,0.19,NA,NA,NA,132,0.19,nc,pd,nc,pi,1,3,Negative contact,Personal discrimination,"How frequently do you form negative contact with White/Turkish people? / 1=Never, 7=Always",To what extent are you personally discriminated because of your ethnic background in the UK/Turkey? 1-7,unpublished,NA,NA,NA,NA,NA,NA,Turkey,Europe & Central Asia,Asia,NA,NA,NA,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(â‰¥ 18 years)",No,unpublished,NA,NA,NA,0.127044425847128,0.115332198375567,0.332638505186188,0.135395755156231
