id,sample,metric,es,x,y,source,note,n1,n2,t1,t2,direction,x_name,y_name
1163,1,r,1,oa,oa,text,outcome reversed to reflect more favourable attitudes,NA,NA,NA,NA,NA,Outgroup attitudes,Outgroup attitudes
1163,1,r,0.2,oa,pc,text,outcome reversed to reflect more favourable attitudes,NA,NA,NA,NA,NA,Outgroup attitudes,Contact quality / Positive contact
1163,1,r,0.51,oa,pd,text,outcome reversed to reflect more favourable attitudes,NA,NA,NA,NA,NA,Outgroup attitudes,Personal discrimination
1163,1,r,0.04,pc,cq,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quantity
1163,1,r,-0.03,pc,gi,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Group identificaiton
1163,1,r,0.2,pc,oa,text,outcome reversed to reflect more favourable attitudes,NA,NA,NA,NA,NA,Contact quality / Positive contact,Outgroup attitudes
1163,1,r,1,pc,pc,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quality / Positive contact
1163,1,r,0.44,pc,pd,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Personal discrimination
1163,1,r,0.12,pd,cq,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Contact quantity
1163,1,r,-0.01,pd,gi,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Group identificaiton
1163,1,r,0.51,pd,oa,text,outcome reversed to reflect more favourable attitudes,NA,NA,NA,NA,NA,Personal discrimination,Outgroup attitudes
1163,1,r,0.44,pd,pc,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Contact quality / Positive contact
1163,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1221,1,r,1,cf,cf,data,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1221,1,r,-0.00425,cf,pi,data,outcome reversed to reflect more perceived prejudice,NA,NA,NA,NA,NA,Cross-group friendship,Perceived injustice (other)
1221,1,r,-0.00425,pi,cf,data,outcome reversed to reflect more perceived prejudice,NA,NA,NA,NA,NA,Perceived injustice (other),Cross-group friendship
1221,1,r,1,pi,pi,data,outcome reversed to reflect more perceived prejudice,NA,NA,NA,NA,NA,Perceived injustice (other),Perceived injustice (other)
1221,2,r,1,cf,cf,data,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1221,2,r,0.0728,cf,pi,data,outcome reversed to reflect more perceived prejudice,NA,NA,NA,NA,NA,Cross-group friendship,Perceived injustice (other)
1221,2,r,0.0728,pi,cf,data,outcome reversed to reflect more perceived prejudice,NA,NA,NA,NA,NA,Perceived injustice (other),Cross-group friendship
1221,2,r,1,pi,pi,data,outcome reversed to reflect more perceived prejudice,NA,NA,NA,NA,NA,Perceived injustice (other),Perceived injustice (other)
1221,3,r,1,cf,cf,data,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1221,3,r,0.0823,cf,pi,data,outcome reversed to reflect more perceived prejudice,NA,NA,NA,NA,NA,Cross-group friendship,Perceived injustice (other)
1221,3,r,0.0823,pi,cf,data,outcome reversed to reflect more perceived prejudice,NA,NA,NA,NA,NA,Perceived injustice (other),Cross-group friendship
1221,3,r,1,pi,pi,data,outcome reversed to reflect more perceived prejudice,NA,NA,NA,NA,NA,Perceived injustice (other),Perceived injustice (other)
1221,4,r,1,cf,cf,data,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1221,4,r,-0.0718,cf,pi,data,outcome reversed to reflect more perceived prejudice,NA,NA,NA,NA,NA,Cross-group friendship,Perceived injustice (other)
1221,4,r,-0.0718,pi,cf,data,outcome reversed to reflect more perceived prejudice,NA,NA,NA,NA,NA,Perceived injustice (other),Cross-group friendship
1221,4,r,1,pi,pi,data,outcome reversed to reflect more perceived prejudice,NA,NA,NA,NA,NA,Perceived injustice (other),Perceived injustice (other)
1248,1,r,1,ca,ca,text,NA,NA,NA,NA,NA,NA,Collective action,Collective action
1248,1,r,-0.13,ca,cq,text,NA,NA,NA,NA,NA,NA,Collective action,Contact quantity
1248,1,r,0.5,ca,gi,text,NA,NA,NA,NA,NA,NA,Collective action,Group identificaiton
1248,1,r,-0.1,ca,oa,text,NA,NA,NA,NA,NA,NA,Collective action,Outgroup attitudes
1248,1,r,0.5,ca,rd,text,NA,NA,NA,NA,NA,NA,Collective action,Relative deprivation
1248,1,r,-0.13,cq,ca,text,NA,NA,NA,NA,NA,NA,Contact quantity,Collective action
1248,1,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1248,1,r,-0.12,cq,gi,text,NA,NA,NA,NA,NA,NA,Contact quantity,Group identificaiton
1248,1,r,0.34,cq,oa,text,NA,NA,NA,NA,NA,NA,Contact quantity,Outgroup attitudes
1248,1,r,-0.31,cq,rd,text,NA,NA,NA,NA,NA,NA,Contact quantity,Relative deprivation
1248,1,r,0.5,gi,ca,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Collective action
1248,1,r,-0.12,gi,cq,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Contact quantity
1248,1,r,1,gi,gi,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Group identificaiton
1248,1,r,-0.17,gi,oa,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Outgroup attitudes
1248,1,r,0.58,gi,rd,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Relative deprivation
1248,1,r,-0.1,oa,ca,text,NA,NA,NA,NA,NA,NA,Outgroup attitudes,Collective action
1248,1,r,0.34,oa,cq,text,NA,NA,NA,NA,NA,NA,Outgroup attitudes,Contact quantity
1248,1,r,-0.17,oa,gi,text,NA,NA,NA,NA,NA,NA,Outgroup attitudes,Group identificaiton
1248,1,r,1,oa,oa,text,NA,NA,NA,NA,NA,NA,Outgroup attitudes,Outgroup attitudes
1248,1,r,-0.32,oa,rd,text,NA,NA,NA,NA,NA,NA,Outgroup attitudes,Relative deprivation
1248,1,r,0.5,rd,ca,text,NA,NA,NA,NA,NA,NA,Relative deprivation,Collective action
1248,1,r,-0.31,rd,cq,text,NA,NA,NA,NA,NA,NA,Relative deprivation,Contact quantity
1248,1,r,0.58,rd,gi,text,NA,NA,NA,NA,NA,NA,Relative deprivation,Group identificaiton
1248,1,r,-0.32,rd,oa,text,NA,NA,NA,NA,NA,NA,Relative deprivation,Outgroup attitudes
1248,1,r,1,rd,rd,text,NA,NA,NA,NA,NA,NA,Relative deprivation,Relative deprivation
1368,1,r,1,gi,gi,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Group identificaiton
1368,1,r,0.32,gi,cf,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Opportunity for contact
1368,1,r,0.63,gi,pd,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Personal discrimination
1368,1,r,0.32,cf,gi,text,NA,NA,NA,NA,NA,NA,Opportunity for contact,Group identificaiton
1368,1,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Opportunity for contact,Opportunity for contact
1368,1,r,0.16,cf,pd,text,NA,NA,NA,NA,NA,NA,Opportunity for contact,Personal discrimination
1368,1,r,0.63,pd,gi,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Group identificaiton
1368,1,r,0.16,pd,cf,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Opportunity for contact
1368,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1376,1,r,1,ca,ca,text,NA,NA,NA,NA,NA,NA,Collective action,Collective action
1376,1,r,-0.302,ca,pi,text,NA,NA,NA,NA,NA,NA,Collective action,Perceived injustice (other)
1376,1,r,-0.302,pi,ca,text,NA,NA,NA,NA,NA,NA,Perceived injustice (other),Collective action
1376,1,r,1,pi,pi,text,NA,NA,NA,NA,NA,NA,Perceived injustice (other),Perceived injustice (other)
1386,1,r,1,cq,cq,text,education - compensatory education,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1386,1,r,1,cq,cq,text,education - educational quotas,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1386,1,r,1,cq,cq,text,land - land compensation,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1386,1,r,1,cq,cq,text,land - land appropriation,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1386,1,r,1,cq,cq,text,employment - job skills trainining,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1386,1,r,1,cq,cq,text,employment - affirmative action,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1386,1,r,-0.03,cq,ps,text,education - compensatory education,NA,NA,NA,NA,NA,Contact quantity,Policy support
1386,1,r,-0.05,cq,ps,text,education - educational quotas,NA,NA,NA,NA,NA,Contact quantity,Policy support
1386,1,r,-0.09,cq,ps,text,land - land compensation,NA,NA,NA,NA,NA,Contact quantity,Policy support
1386,1,r,-0.22,cq,ps,text,land - land appropriation,NA,NA,NA,NA,NA,Contact quantity,Policy support
1386,1,r,-0.06,cq,ps,text,employment - job skills trainining,NA,NA,NA,NA,NA,Contact quantity,Policy support
1386,1,r,-0.09,cq,ps,text,employment - affirmative action,NA,NA,NA,NA,NA,Contact quantity,Policy support
1386,1,r,-0.03,ps,cq,text,education - compensatory education,NA,NA,NA,NA,NA,Policy support,Contact quantity
1386,1,r,-0.05,ps,cq,text,education - educational quotas,NA,NA,NA,NA,NA,Policy support,Contact quantity
1386,1,r,-0.09,ps,cq,text,land - land compensation,NA,NA,NA,NA,NA,Policy support,Contact quantity
1386,1,r,-0.22,ps,cq,text,land - land appropriation,NA,NA,NA,NA,NA,Policy support,Contact quantity
1386,1,r,-0.06,ps,cq,text,employment - job skills trainining,NA,NA,NA,NA,NA,Policy support,Contact quantity
1386,1,r,-0.09,ps,cq,text,employment - affirmative action,NA,NA,NA,NA,NA,Policy support,Contact quantity
1386,1,r,1,ps,ps,text,education - compensatory education,NA,NA,NA,NA,NA,Policy support,Policy support
1386,1,r,1,ps,ps,text,education - educational quotas,NA,NA,NA,NA,NA,Policy support,Policy support
1386,1,r,1,ps,ps,text,land - land compensation,NA,NA,NA,NA,NA,Policy support,Policy support
1386,1,r,1,ps,ps,text,land - land appropriation,NA,NA,NA,NA,NA,Policy support,Policy support
1386,1,r,1,ps,ps,text,employment - job skills trainining,NA,NA,NA,NA,NA,Policy support,Policy support
1386,1,r,1,ps,ps,text,employment - affirmative action,NA,NA,NA,NA,NA,Policy support,Policy support
1395,1,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1395,1,r,-0.09,cq,gd,text,NA,NA,NA,NA,NA,NA,Contact quantity,Group discrimination
1395,1,r,-0.09,gd,cq,text,NA,NA,NA,NA,NA,NA,Group discrimination,Contact quantity
1395,1,r,1,gd,gd,text,NA,NA,NA,NA,NA,NA,Group discrimination,Group discrimination
1407,1,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1407,1,r,1,cq,cq,text,day-to-day discrimination,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1407,1,r,1,cq,cq,text,major lifetime discrimination,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1407,1,r,0.087,cq,pd,text,day-to-day discrimination,NA,NA,NA,NA,NA,Contact quantity,Personal discrimination
1407,1,r,0.111,cq,pd,text,major lifetime discrimination,NA,NA,NA,NA,NA,Contact quantity,Personal discrimination
1407,1,r,0.087,pd,cq,text,day-to-day discrimination,NA,NA,NA,NA,NA,Personal discrimination,Contact quantity
1407,1,r,0.111,pd,cq,text,major lifetime discrimination,NA,NA,NA,NA,NA,Personal discrimination,Contact quantity
1407,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1407,1,r,1,pd,pd,text,day-to-day discrimination,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1407,1,r,1,pd,pd,text,major lifetime discrimination,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1407,2,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1407,2,r,1,cq,cq,text,day-to-day discrimination,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1407,2,r,1,cq,cq,text,major lifetime discrimination,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1407,2,r,-0.007,cq,pd,text,day-to-day discrimination,NA,NA,NA,NA,NA,Contact quantity,Personal discrimination
1407,2,r,0.207,cq,pd,text,major lifetime discrimination,NA,NA,NA,NA,NA,Contact quantity,Personal discrimination
1407,2,r,-0.007,pd,cq,text,day-to-day discrimination,NA,NA,NA,NA,NA,Personal discrimination,Contact quantity
1407,2,r,0.207,pd,cq,text,major lifetime discrimination,NA,NA,NA,NA,NA,Personal discrimination,Contact quantity
1407,2,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1407,2,r,1,pd,pd,text,day-to-day discrimination,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1407,2,r,1,pd,pd,text,major lifetime discrimination,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1411,1,r,1,cq,cq,author,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1411,1,r,-0.0682,cq,gd,author,NA,NA,NA,NA,NA,NA,Contact quantity,Group discrimination
1411,1,r,0.3144,cq,pc,author,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quality / Positive contact
1411,1,r,-0.0682,gd,cq,author,NA,NA,NA,NA,NA,NA,Group discrimination,Contact quantity
1411,1,r,1,gd,gd,author,NA,NA,NA,NA,NA,NA,Group discrimination,Group discrimination
1411,1,r,-0.1392,gd,pc,author,NA,NA,NA,NA,NA,NA,Group discrimination,Contact quality / Positive contact
1411,1,r,0.3144,pc,cq,author,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quantity
1411,1,r,-0.1392,pc,gd,author,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Group discrimination
1411,1,r,1,pc,pc,author,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quality / Positive contact
1494,3,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1494,3,r,0.09,cf,cq,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Workplace Contact
1494,3,r,0.172,cf,cq,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Neighbourhood Contact
1494,3,r,0.15,cf,pd,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Major Discrimination
1494,3,r,-0.106,cf,pd,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Personal discrimination
1494,3,r,0.09,cq,cf,text,NA,NA,NA,NA,NA,NA,Workplace Contact,Cross-group friendship
1494,3,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Workplace Contact,Workplace Contact
1494,3,r,0.167,cq,cq,text,NA,NA,NA,NA,NA,NA,Workplace Contact,Neighbourhood Contact
1494,3,r,0.138,cq,pd,text,NA,NA,NA,NA,NA,NA,Workplace Contact,Major Discrimination
1494,3,r,0.151,cq,pd,text,NA,NA,NA,NA,NA,NA,Workplace Contact,Personal discrimination
1494,3,r,0.172,cq,cf,text,NA,NA,NA,NA,NA,NA,Neighbourhood Contact,Cross-group friendship
1494,3,r,0.167,cq,cq,text,NA,NA,NA,NA,NA,NA,Neighbourhood Contact,Workplace Contact
1494,3,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Neighbourhood Contact,Neighbourhood Contact
1494,3,r,0.047,cq,pd,text,NA,NA,NA,NA,NA,NA,Neighbourhood Contact,Major Discrimination
1494,3,r,-0.036,cq,pd,text,NA,NA,NA,NA,NA,NA,Neighbourhood Contact,Personal discrimination
1494,3,r,0.15,pd,cf,text,NA,NA,NA,NA,NA,NA,Major Discrimination,Cross-group friendship
1494,3,r,0.138,pd,cq,text,NA,NA,NA,NA,NA,NA,Major Discrimination,Workplace Contact
1494,3,r,0.047,pd,cq,text,NA,NA,NA,NA,NA,NA,Major Discrimination,Neighbourhood Contact
1494,3,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Major Discrimination,Major Discrimination
1494,3,r,0.102,pd,pd,text,NA,NA,NA,NA,NA,NA,Major Discrimination,Personal discrimination
1494,3,r,-0.106,pd,cf,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Cross-group friendship
1494,3,r,0.151,pd,cq,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Workplace Contact
1494,3,r,-0.036,pd,cq,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Neighbourhood Contact
1494,3,r,0.102,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Major Discrimination
1494,3,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1494,4,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1494,4,r,0.15,cf,cq,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Workplace Contact
1494,4,r,0.378,cf,cq,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Neighbourhood Contact
1494,4,r,0.043,cf,pd,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Major discrimination
1494,4,r,-0.029,cf,pd,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Personal discrimination
1494,4,r,0.15,cq,cf,text,NA,NA,NA,NA,NA,NA,Workplace Contact,Cross-group friendship
1494,4,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Workplace Contact,Workplace Contact
1494,4,r,0.207,cq,cq,text,NA,NA,NA,NA,NA,NA,Workplace Contact,Neighbourhood Contact
1494,4,r,0.206,cq,pd,text,NA,NA,NA,NA,NA,NA,Workplace Contact,Major discrimination
1494,4,r,0.096,cq,pd,text,NA,NA,NA,NA,NA,NA,Workplace Contact,Personal discrimination
1494,4,r,0.378,cq,cf,text,NA,NA,NA,NA,NA,NA,Neighbourhood Contact,Cross-group friendship
1494,4,r,0.207,cq,cq,text,NA,NA,NA,NA,NA,NA,Neighbourhood Contact,Workplace Contact
1494,4,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Neighbourhood Contact,Neighbourhood Contact
1494,4,r,0.117,cq,pd,text,NA,NA,NA,NA,NA,NA,Neighbourhood Contact,Major discrimination
1494,4,r,0.018,cq,pd,text,NA,NA,NA,NA,NA,NA,Neighbourhood Contact,Personal discrimination
1494,4,r,0.043,pd,cf,text,NA,NA,NA,NA,NA,NA,Major discrimination,Cross-group friendship
1494,4,r,0.206,pd,cq,text,NA,NA,NA,NA,NA,NA,Major discrimination,Workplace Contact
1494,4,r,0.117,pd,cq,text,NA,NA,NA,NA,NA,NA,Major discrimination,Neighbourhood Contact
1494,4,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Major discrimination,Major discrimination
1494,4,r,0.17,pd,pd,text,NA,NA,NA,NA,NA,NA,Major discrimination,Personal discrimination
1494,4,r,-0.029,pd,cf,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Cross-group friendship
1494,4,r,0.096,pd,cq,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Workplace Contact
1494,4,r,0.018,pd,cq,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Neighbourhood Contact
1494,4,r,0.17,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Major discrimination
1494,4,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1525,1,r,1,cf,cf,data,ethnic identity - centrality,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1525,1,r,1,cf,cf,data,ethnic identity - regard,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1525,1,r,1,cf,cf,data,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1525,1,r,-0.075,cf,gi,data,ethnic identity - centrality,NA,NA,NA,NA,NA,Cross-group friendship,Group identificaiton
1525,1,r,0.018,cf,gi,data,ethnic identity - regard,NA,NA,NA,NA,NA,Cross-group friendship,Group identificaiton
1525,1,r,-0.162,cf,pd,data,NA,NA,NA,NA,NA,NA,Cross-group friendship,Personal discrimination
1525,1,r,-0.075,gi,cf,data,ethnic identity - centrality,NA,NA,NA,NA,NA,Group identificaiton,Cross-group friendship
1525,1,r,0.018,gi,cf,data,ethnic identity - regard,NA,NA,NA,NA,NA,Group identificaiton,Cross-group friendship
1525,1,r,1,gi,gi,data,ethnic identity - centrality,NA,NA,NA,NA,NA,Group identificaiton,Group identificaiton
1525,1,r,1,gi,gi,data,ethnic identity - regard,NA,NA,NA,NA,NA,Group identificaiton,Group identificaiton
1525,1,r,NA,gi,pd,data,ethnic identity - centrality,NA,NA,NA,NA,NA,Group identificaiton,Personal discrimination
1525,1,r,NA,gi,pd,data,ethnic identity - regard,NA,NA,NA,NA,NA,Group identificaiton,Personal discrimination
1525,1,r,-0.162,pd,cf,data,NA,NA,NA,NA,NA,NA,Personal discrimination,Cross-group friendship
1525,1,r,NA,pd,gi,data,ethnic identity - centrality,NA,NA,NA,NA,NA,Personal discrimination,Group identificaiton
1525,1,r,NA,pd,gi,data,ethnic identity - regard,NA,NA,NA,NA,NA,Personal discrimination,Group identificaiton
1525,1,r,1,pd,pd,data,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1525,1,r,1,pd,pd,data,ethnic identity - centrality,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1525,1,r,1,pd,pd,data,ethnic identity - regard,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1549,1,b,-0.085,cf,ps,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Policy support
1549,1,b,0.063,cq,ps,text,NA,NA,NA,NA,NA,NA,Contact quantity,Policy support
1576,1,or,1.67,oc,pd,text,'few Chinese' vs 'mostly Chinese',144,583,NA,NA,NA,Opportunity for contact,Personal discrimination
1576,1,or,3.45,oc,pd,text,'some Chinese' vs 'mostly Chinese',777,583,NA,NA,NA,Opportunity for contact,Personal discrimination
1614,1,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1614,1,r,-0.27,cf,gd,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Group discrimination
1614,1,r,-0.3,cf,gi,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Group identificaiton
1614,1,r,-0.23,cf,ps,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Policy support
1614,1,r,-0.27,gd,cf,text,NA,NA,NA,NA,NA,NA,Group discrimination,Cross-group friendship
1614,1,r,1,gd,gd,text,NA,NA,NA,NA,NA,NA,Group discrimination,Group discrimination
1614,1,r,0.24,gd,gi,text,NA,NA,NA,NA,NA,NA,Group discrimination,Group identificaiton
1614,1,r,0.37,gd,ps,text,NA,NA,NA,NA,NA,NA,Group discrimination,Policy support
1614,1,r,-0.3,gi,cf,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Cross-group friendship
1614,1,r,0.24,gi,gd,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Group discrimination
1614,1,r,1,gi,gi,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Group identificaiton
1614,1,r,0.29,gi,ps,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Policy support
1614,1,r,-0.23,ps,cf,text,NA,NA,NA,NA,NA,NA,Policy support,Cross-group friendship
1614,1,r,0.37,ps,gd,text,NA,NA,NA,NA,NA,NA,Policy support,Group discrimination
1614,1,r,0.29,ps,gi,text,NA,NA,NA,NA,NA,NA,Policy support,Group identificaiton
1614,1,r,1,ps,ps,text,NA,NA,NA,NA,NA,NA,Policy support,Policy support
1658,1,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1658,1,r,0.19,cq,pc,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quality / Positive contact
1658,1,r,0.06,cq,pd,text,NA,NA,NA,NA,NA,NA,Contact quantity,Personal discrimination
1658,1,r,0.19,pc,cq,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quantity
1658,1,r,1,pc,pc,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quality / Positive contact
1658,1,r,-0.25,pc,pd,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Personal discrimination
1658,1,r,0.06,pd,cq,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Contact quantity
1658,1,r,-0.25,pd,pc,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Contact quality / Positive contact
1658,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1658,2,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1658,2,r,0.39,cq,pc,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quality / Positive contact
1658,2,r,-0.02,cq,pd,text,NA,NA,NA,NA,NA,NA,Contact quantity,Personal discrimination
1658,2,r,0.39,pc,cq,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quantity
1658,2,r,1,pc,pc,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quality / Positive contact
1658,2,r,-0.26,pc,pd,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Personal discrimination
1658,2,r,-0.02,pd,cq,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Contact quantity
1658,2,r,-0.26,pd,pc,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Contact quality / Positive contact
1658,2,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1658,3,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1658,3,r,0.41,cq,pc,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quality / Positive contact
1658,3,r,-0.01,cq,pd,text,NA,NA,NA,NA,NA,NA,Contact quantity,Personal discrimination
1658,3,r,0.41,pc,cq,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quantity
1658,3,r,1,pc,pc,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quality / Positive contact
1658,3,r,-0.2,pc,pd,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Personal discrimination
1658,3,r,-0.01,pd,cq,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Contact quantity
1658,3,r,-0.2,pd,pc,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Contact quality / Positive contact
1658,3,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1695,1,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1695,1,r,0.62,cf,in,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Ingroup contact
1695,1,r,-0.02,cf,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Cross-group friendship,Legitimacy of injustice item 1
1695,1,r,0.01,cf,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Cross-group friendship,Legitimacy of injustice item 2
1695,1,r,-0.04,cf,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Cross-group friendship,Legitimacy of injustice item 3
1695,1,r,0.03,cf,ps,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Cross-group friendship,Policy opposition
1695,1,r,0.62,in,cf,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Cross-group friendship
1695,1,r,1,in,in,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Ingroup contact
1695,1,r,0.11,in,ld,text,outcome(s) reversed to reflect support of policies/illegitimacy of discrimination,NA,NA,NA,NA,NA,Ingroup contact,Legitimacy of injustice item 1
