id,author,year,title,journal,volume,issue,first_page,last_page,doi,abstract,keywords,type,status,source
194,"Borus, Jonathan F, Fiman, Byron G, Stanton, M. Duncan, Dowd, Albert F",1973,The Racial Perceptions Inventory,Archives of General Psychiatry,29,2,270,275,10.1001/archpsyc.1973.04200020092013,"Describes the Racial Perceptions Inventory (RPI), a 66-statement instrument measuring racial attitudes and perceptions, designed to assess the racial climate of military posts. Responses of 1,385 soldiers at 3 army posts were used in the development and validation of 3 scales dealing with different aspects of race relations in the military: Attitudes Toward Integration (ATI), Perceptions of Racial Discrimination (PRD), and Blacklash Feelings (BF). Racial perceptions tapped by the PRD and BF scales were highly associated with the race of the perceiver, but surprisingly few other demographic variables were substantially associated with perceptions of everyday military life. ATI scores showed little cross-racial difference but were linked to premilitary contact with other races and career commitment to the military. Uses of the RPI in intervention planning and evaluation are suggested. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",racial perceptions inventory; racial attitudes & perceptions; soldiers at army post,Journal Article,NA,PsycInfo
210,"Chavous T.M., Richardson B.L., Webb F.R., Fonseca-Bolorin G., Leath S.",2018,"Shifting Contexts and Shifting Identities: Campus Race-Related Experiences, Racial Identity, and Academic Motivation Among Black Students During the Transition to College",Race and Social Problems,10,1,NA,NA,10.1007/s12552-017-9218-9,"This study examined Black college students’ (N = 309, 70% women) racial identity beliefs over their freshman year. Using latent class cluster analysis, we identified clusters reflecting patterns of change and stability in students’ racial centrality (importance of race to overall self-concept), private regard (group pride), and public regard (perceptions of others’ views of Blacks). Racial identity change clusters were distinguished by campus experiences (racial discrimination, interracial friendships, and campus racial climate). Racial identity change clusters predicted end-of-year academic motivation (competence, affect, interest/curiosity, and persistence). Findings suggest the importance of examining critical transitions in identity development and highlight the deleterious effects of stigmatizing campus experiences on identity. Findings also highlight ways students’ racial identity beliefs may help promote academic motivation. © 2017, Springer Science+Business Media, LLC.",academic motivation; black college students; identity development; racial identity,Article,Final,Scopus
219,"Sorensen, Nicholas A.
Sorensen
A.
Nicholas
Sorensen, Nicholas A.",2010,The road to empathy: Dialogic pathways for engaging diversity and improving intergroup relations,NA,NA,NA,NA,NA,NA,"This three paper dissertation presents and tests a model for effective intergroup communication. The first paper reviews evidence of positive and negative consequences of interracial contact and presents a theoretical model of intergroup dialogue (IGD) focused on promoting positive and avoiding negative outcomes. The second paper tests the efficacy of this model for promoting a particular positive outcome, intergroup empathy. Moving beyond outcome-based analyses, the third paper examines the process by which IGD increases empathy, using structural equation modeling. Higher education research documents the educational benefits of interracial interaction while research in social psychology reveals a complicated picture, showing both positive and negative effects. It is argued that contact must be both structured and guided in ways that actively prevent negative outcomes while promoting positive outcomes. To that end, a critical-dialogic model of IGD is proposed, centering on communication processes as an avenue toward intergroup relationships, understanding and collaboration. Empirical evidence supporting this model is reviewed and implications for policy are discussed. In 26 field experiments, n =737 students were randomized to a standardized IGD course or to a control group and evaluated pre-post and 1-year later. Participants in IGD demonstrate increased empathy at posttest and one-year later relative to participants in a randomized control group and 13 course comparisons ( n =236), which focused on race content but did not make explicit use of a dialogic model. Differences between IGD and course comparison groups were mediated in part by communication processes in dialogue. Effects were similar for members of advantaged and disadvantaged racial/ethnic groups. As part of the larger randomized trial in the second paper, data from participants ( n =727) in 26 race and 26 gender dialogues were used to examine how pedagogical features, communication and psychological processes in IGD together foster short- (pre-post) and long-term (1-year later) increases in intergroup empathy. Results demonstrate strong empirical support for the hypothesized process model, with no differences between race and gender dialogues. Together, these papers document both efficacy and process for a critical-dialogic model of intergroup communication, highlighting IGD's unique pedagogy and communication processes as active ingredients for promoting positive intergroup outcomes.","higher education administration , social psychology , multicultural education , pedagogy , higher education",Dissertation/Thesis,NA,ProQuest
220,"Bornman E., Mynhardt J.C.",1993,Ethnic attitudes and factors associated with social comparison and relative deprivation,South African Journal of Sociology,24,2,35,40,10.1080/02580144.1993.10429879,"This article focuses on the influence of social comparisons and relative deprivation — as well as perceived legitimacy and stability — in intergroup relations. An explorative questionnaire survey was undertaken. Random samples of 831 Afrikaans-speaking whites and 846 coloureds were drawn from the Cape metropolitan area. T-test analyses were used to establish the significance of differences, and multiple stepwise regression analyses were employed to ascertain important predictors of ethnic attitudes. Separate analyses were done for the 455 white and 428 coloured employed respondents in the original samples. No significant differences were found in the experience of personal-ingroup deprivation, but coloureds did experience significantly more personal-outgroup and ingroup-outgroup deprivation. More variance was also explained for coloureds, especially for working coloureds. Evidently work contact stimulated the drawing of social comparisons with whites. Perceived legitimacy was however the most important predictor of ethnic attitudes for all the groups. While the legitimacy of the own situation was the principal predictor for the total group of whites, the situation of the ingroup was more important to the working whites. Apparently the work situation sensitized whites to the situation of the ingroup. The results underscore the important influence that perceived. differences could have in intergroup relations. Hierdie artikel konsentreer op die invloed van sosiale vergelykings en relatiewe deprivasie — asook waargenome regverdigheid en stabiliteit — ten opsigte van tussengroepverhoudinge. ’n Eksploratiewe vraelysondersoek is ondemeem. Ewekansige stcekproewe van 831 Afrikaanssprekende witmense en 846 bruinmense is in die Kaapse metropolitaanse gebied getrek. T-toetsontledings is gebruik om die bcduidendhcid van verskille vas te stel en meervoudige regressie-ontledings om belangrike voorspellers van etniese houdings te bepaal. Aparte ontledings is gedoen vir die 455 wit en 428 bruin werkendes in die oorspronklike steckproewe. Geen beduidende verskille is gevind in die belewing van persoonlike-onsgroep deprivasie nie, maar bruinmense het beduidend meer persoonlike-hullegroep en onsgroep-hullegroep deprivasie ervaar. Meer variansie is ook vir die bruinmense en in besonder vir die werkende bruinmense verklaar. Klaarblyldik het kontak in die werksituasie die tref van sosiale vergelykings met witmense gestimuleer. Persepsies van regverdigheid was die belangrikste voorspeller van etniese houdings vir al die groepe. Waar die regverdigheid van die eie situasie die belangrikste voorspeller vir die hele groep witmense was, was did van die onsgroep vir die werkendes belangrik. Ofinskynlik het die werksituasie witmense meer bewus gemaak van die situasie van die onsgroep. Die resultate onderstreep die belangrike invloed wat persepsies van groepverskille op verhoudinge kan he. © 1993 Taylor & Francis Group, LLC.",NA,Article,Final,Scopus
221,"McElhattan D., Beth Nielsen L., Weinberg J.D.",2017,"Race and Determinations of Discrimination: Vigilance, Cynicism, Skepticism, and Attitudes about Legal Mobilization in Employment Civil Rights",Law and Society Review,51,3,669,703,10.1111/lasr.12276,"What factors affect whether ordinary citizens believe that workplace decisions involving African-American employees rise to the level of discrimination? When do observers believe targets of possible race discrimination should consider mobilizing the law? We use a factorial design vignette study administered to a nationally representative sample of 2,087 ordinary people to address these questions. The “vigilance hypothesis” predicts that minorities will be more likely to perceive discrimination than whites. Our analysis partially confirms this: African Americans perceive anti-Black discrimination at higher rates than do whites and Latinos, while Latinos do not show a significant difference from whites. Where respondents believe discrimination occurred, we analyze what influences whether respondents might recommend legal mobilization. The “cynicism hypothesis” suggests that people of color may be less likely to favor using law. We find, however, that African-American and Latino respondents express more confidence in civil litigation, compared to whites. Further, African Americans express the strongest support for legal mobilization (recommending that a “friend” contact an attorney), while whites and Latinos do not differ in mobilization recommendations. © 2017 Law and Society Association",NA,Article,Final,Scopus
227,"Brannon, Tiffany N",2018,Reaffirming King's vision: The power of participation in inclusive diversity efforts to benefit intergroup outcomes,Journal of Social Issues,74,2,355,376,10.1111/josi.12273,"In 1967, Martin Luther King, Jr. reaffirmed a vision of integration as ""an opportunity to participate in the beauty of diversity."" Drawing inspiration from King's vision, across two datasets with White and Asian college students (N = 1,957, N = 1,324), this article finds support for the power of participation in inclusive diversity efforts associated with underrepresented groups (i.e., Latina/o and African Americans) to benefit intergroup attitudes. Specifically, participating in an academic course or activity that involves Latina/o/x or African American culture is related to greater outgroup closeness and more supportive perceptions of policies that address inequality. Perceptions of policies included attitudes toward the merits of affirmative action, use of multicultural (vs. colorblind) approaches to diversity, and endorsement of structural (vs. individual) explanations for inequality. These results held controlling for other types of contact (i.e., outgroup friendships, roommates, interactions), college-level demographic diversity, and prior intergroup attitudes and diversity exposure. The importance of engagement in inclusive diversity efforts for achieving integration is discussed. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",intergroup outcomes; participation; inclusive diversity; college students; whites; asians,Journal Article,NA,PsycInfo
244,"Ruck M.D., Park H., Killen M., Crystal D.S.",2011,Intergroup Contact and Evaluations of Race-Based Exclusion in Urban Minority Children and Adolescents,Journal of Youth and Adolescence,40,6,633,643,10.1007/s10964-010-9600-z,"There is a dearth of published research on the role of intergroup contact on urban US ethnic minority children's and adolescents' evaluations of racial exclusion. The current investigation examined these issues in a sample of low-income minority 4th, 7th, and 10th grade (N = 129, 60% female) African American and Latino/a students attending predominately racial and ethnic minority US urban public schools. Using individual interviews, participants were presented with scenarios depicting three contexts of interracial peer exclusion (lunch at school, a sleepover party, and a school dance). Novel findings were that intergroup contact was significantly related to low-income urban ethnic minority youth's evaluations of the wrongfulness of race-based exclusion and their awareness of the use of stereotypes to justify racial exclusion. Further, significant interactions involving intergroup contact, context, age, and gender were also found. Findings illustrated the importance of intergroup contact for ethnic minority students and the complexity of ethnic minority children's and adolescents' judgments and decision-making about interracial peer exclusion. © 2010 Springer Science+Business Media, LLC.",exclusion; intergroup relations; minority children and adolescents; racial discrimination; social reasoning,Article,Final,Scopus
270,"Espinosa, Pablo, Clemente, Miguel, Una, Octavio",2016,"Motivational values, parental influences and the experience of discrimination among Romanian and Moroccan young immigrants in Spain",The Spanish Journal of Psychology,19,NA,NA,NA,10.1017/sjp.2016.79,"This study examines the role that motivational values play in the experience of discrimination in young immigrants in Spain and how this role is mediated by parental values. Participants in the study were 193 dyads of pre-adolescent to young adult first and second generation immigrants and one of their parents. All participants were either of Moroccan or Romanian ascent, the two largest immigrant groups in Spain. The proposed SEM model had an adequate fit, chi2(2, N = 193) = 2.272, p = .321, RMSEA = .027, CFI = .999, NFI = .994, and yielded a large R2, both for the Moroccan group (R2 = .79, p < .01), and the Romanian group (R2 = .80, p < .01). It showed that the value dimension openness to change vs. conservation is positively related to their experience of discrimination (beta = .35, p < .01, for Moroccans group; and beta = .29, p < .001, for Romanians). This relationship was mediated by parental values and their parents' experience of discrimination. A possible explanation is that immigrants high in openness to change are likely to pursue contact with the host culture more intensely, and thus increase the probability of interactions involving discrimination. Additionally, parental values and their own experience of discrimination influences their children, making them more vulnerable to discrimination stress and more likely to perceive discrimination. While most research is focused on external or environmental variables, this study highlights the importance of value orientations and parental influences in immigrants' experience of discrimination. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",immigrants; motivational values; openness to change; parental influences; perceived discrimination,Journal Article,NA,PsycInfo
277,Skevington S.M.,1981,Intergroup relations and nursing,European Journal of Social Psychology,11,1,43,59,10.1002/ejsp.2420110103,"The applicability of Tajfel's social identity theory of intergroup relations was tested within a field situation of nursing, where high and low status trainee nursing groups are undergoing social change in status relations through a merger. The status relations of the two groups were assessed by examining advantages, disadvantages and subjective characteristics attributed to the groups. Close contact between groups may account for the unexpected reduction in intergroup differentiation when explict comparisons were made. No greater illegitimacy in perceived status relations was reported by the low status group, although more dissatisfactions were evidenced in terms of attributed disadvantages, a less positive ingroup identification, and a high proportion of the low status group who want change either through movement into the superior group, or by dissolving status relations through the merging of the two groups. Attempts to merge are geared towards increasing similarity between groups by gaining recognition for those high status characteristics the group believes it has acquired. With a view to social change, the non‐mobile low status subgroup are evolving a new and positive social identity for the group, perceiving little difference between groups. Strong intergroup differentiation by the high status group reflects the perceived threat of social change to the high status group. Copyright © 1981 John Wiley & Sons, Ltd",NA,Article,Final,Scopus
284,"Cakal, Huseyin, Hewstone, Miles, Schwar, Gerhard, Heath, Anthony",2011,An investigation of the social identity model of collective action and the 'sedative' effect of intergroup contact among Black and White students in South Africa,British Journal of Social Psychology,50,4,606,627,10.1111/j.2044-8309.2011.02075.x,"Two studies investigated the role of intergroup contact in predicting collective action tendencies along with three key predictors proposed by the social identity model of collective action (SIMCA; Van Zomeren, Postmes, & Spears, 2008). Study 1 (N = 488 Black South African students) tested whether social identity would positively, whereas intergroup contact would negatively predict collective action and support for policies benefiting the ingroup. Study 2 (N = 244 White South African students) predicted whether social identity would positively predict collective action benefiting the ingroup, and intergroup contact would positively predict support for policies to benefit the Black outgroup. Both studies yielded evidence in support of the predictive power of social identity and contact on collective action and policy support. Additionally, Study 1 confirmed that intergroup contact moderated the effects of social identity on relative deprivation, and relative deprivation on collective action. Overall findings support an integration of SIMCA and intergroup contact theory, and provide a fuller understanding of the social psychological processes leading to collective action. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",social identity; collective action; sedative effects; intergroup contact; black students; white students; south africa,Journal Article,NA,PsycInfo
286,"Ulug, Ozden Melis, Cohrs, J. Christopher",2017,"""If we become friends, maybe I can change my perspective:"" Intergroup contact, endorsement of conflict narratives, and peace-related attitudes in Turkey",Peace and Conflict: Journal of Peace Psychology,23,3,278,287,10.1037/pac0000216,"Positive intergroup contact is effective in reducing prejudice in both high- and low-status groups. However, it is important to study the impact of contact between groups in conflict-ridden societies on additional outcomes, such as attitudes toward reconciliation and peace-related policies. The current conditions in Turkey offer the opportunity to study the relations between intergroup contact, endorsement of conflict narratives, and peace-related attitudes in 3 different groups: (a) the ethnic majority (Turks); (b) a subgroup within the ethnic majority who feel excluded due to their political preferences (i.e., participants in the recent Gezi Park protests who developed a common identity as ""capulcu"" [looter]); and (c) the ethnic minority (Kurds). Bivariate correlations and multigroup path analysis suggested that intergroup contact may not lead majority-status groups to support prominority conflict narratives, but may lead them to support prominority policies, whereas it may lead majority-status groups who feel excluded to support both prominority narratives and policies. Results also indicated that contact may be counterproductive for minority groups by altering their endorsement of specific conflict narratives, which then reduces their support for changes that would benefit their group. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",reconciliation; intergroup contact; conflict narratives; gezi park; kurdish conflict,Journal Article,NA,PsycInfo
297,"Mishra, Ramesh C, Bano, Shabana, Tripathi, Rama Charan",2017,Intercultural relations in India,NA,NA,NA,291,310,10.1017/9781316875032.014,"The MIRIPS study in India examines the intercultural relations between two groups: the Hindu majority and the Muslim minority. The tag of 'minority' in the case of Muslims in India is a recent appellation that followed the deepening of the discourse on the nation-state, driven largely by the Eurocentric paradigm, which sees nations as ethnically bounded and nation-states as exercising sovereignty over a territory. We seek to examine the conditions and processes that lead members of these two groups in India to make choices for creating spaces that are mutually shared or seemingly appropriated. India is moderately high on the diversity index, moderate on the integration index but very high on the policy index. In this study the three propositions of the MIRIPS hypotheses were evaluated in the context of relations of Hindu and Muslim groups in India. The main objectives of the study, thus, were: (1) To examine the mutual intercultural relations and to explore the relationship of intercultural strategies (both attitudes and expectations) with psychological and social well-being in Hindu and Muslim groups. (3) To determine how well security and contact predict intercultural strategies, and the three forms of adaptation (psychological, sociocultural and intercultural) and the well-being of members of the Hindu and Muslim groups. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",mutual intercultural relations; social issues; diversity; social integration; social contact; multiculturalism; government policy,Chapter,NA,PsycInfo
